id,area_id,name,google_search_keyword,google_place_id,address,latitude,longitude,tel,web,twitter,facebook,tabelog,can_auto_update,is_closed
102,15,酒肴・地酒酒場sima くうま,旬肴、地場酒場 Simaくうま,ChIJuRX6nskrC18RUMwKaCbAlBg,北海道札幌市中央区南5西3-3中銀三番館ビル2F,43.054107,141.354385,011-211-4387,,,,https://tabelog.com/hokkaido/A0101/A010103/1031759/,1,0
103,15,ASSE,,ChIJIU0BYIIpC18R5p4kGU7OrzE,北海道札幌市中央区南2東1-1-8M's EAST2,43.059715,141.35771,011-211-4565,,,https://ja-jp.facebook.com/pages/category/Pizza-Place/%E3%82%A2%E3%83%83%E3%82%BB-ASSE-653130101488295/,https://tabelog.com/hokkaido/A0101/A010102/1049523/,1,0
104,15,和食屋 隠口,,ChIJx_v2e4QpC18RCCG4SHv-aAw,北海道札幌市中央区南3西3-4 中屋ビル3F,43.056653,141.354051,011-242-3402,http://www.komoriku.com/,,,https://tabelog.com/hokkaido/A0101/A010103/1000432/,1,0
105,15,酒と肴 類,,ChIJtUt_UIUpC18RLv6wOfBsRr8,北海道札幌市中央区南3西7-7-2,43.056099,141.34691,011-839-0224,,,https://ja-jp.facebook.com/saketosakanaRUI/,https://tabelog.com/hokkaido/A0101/A010103/1054020/,1,0
106,15,出汁おしみ つくし,,ChIJM9OMV4QpC18RGvJ5TKGq3WM,北海道札幌市中央区南3西4-9 カミヤビル3F,43.056049,141.352002,011-215-1771,https://dashioshimi.owst.jp/,,https://www.facebook.com/%E9%AD%9A%E8%8F%9C%E3%81%A8%E7%B4%94%E7%B1%B3%E9%85%92%E3%81%AE%E3%81%8A%E5%BA%97-%E5%87%BA%E6%B1%81%E3%81%8A%E3%81%97%E3%81%BF-%E3%81%A4%E3%81%8F%E3%81%97-123123641626031/,https://tabelog.com/hokkaido/A0101/A010103/1056761/,1,0
107,41,和食や円,,ChIJwdVkfoQpC18RuJZMXGKsvWQ,北海道札幌市中央区南3西3プレイタウン藤井ビル3F,43.056571,141.354488,011-211-4837,,,https://ja-jp.facebook.com/washokuyamadoka/,https://tabelog.com/hokkaido/A0101/A010103/1027917/,1,0
108,15,活食・隠れ酒蔵かけはし総本店,,ChIJM6oWEIQpC18R2sev4w8bnoQ,北海道札幌市中央区南4西2 第31桂和ビル4F,43.055331,141.355183,011-552-9984,http://www.kakehashi.in/,,,https://tabelog.com/hokkaido/A0101/A010103/1003416/,1,0
109,15,焼鳥酒房 直どり,直どり 札幌,ChIJt973qoUpC18RiuMBUeaavH8,北海道札幌市中央区南4西5第一秀高ビル1F,43.055708,141.35113,011-233-3133,,,https://ja-jp.facebook.com/naorodi/,https://tabelog.com/hokkaido/A0101/A010102/1042912/,1,0
110,15,焼肉酒房 水芭蕉,個室焼肉 水芭蕉 札幌すすきの本店,,北海道札幌市中央区南5西5美松タワービル1F,43.054269,141.351666,011-520-3929,https://mizubasyo.owst.jp/,,,https://tabelog.com/hokkaido/A0101/A010103/1053236/,1,0
111,15,関 蕎麦とわいん,,ChIJSXB1CIUpC18RhjHInIPJrdU,北海道札幌市中央区南4西5第4藤井ビル4F,43.05561,141.350372,011-252-7612,,,,https://tabelog.com/hokkaido/A0101/A010103/1042043/,1,0
112,15,日本酒と料理 淳吟,,ChIJIREC2BApC18RtJUEHRIYQYc,北海道札幌市北区中央区南5西6-9-4,43.0544,141.350139,,,,https://www.facebook.com/pages/category/Japanese-Restaurant/%E6%97%A5%E6%9C%AC%E9%85%92%E3%81%A8%E6%96%99%E7%90%86-%E6%B7%B3%E5%90%9F-1381445972077817/,https://tabelog.com/hokkaido/A0101/A010103/1060072/,1,0
113,15,ぐい呑みのいしはら,,,北海道札幌市中央区大通西5-8昭和ビルB1F,43.059624,141.349595,011-233-0008,http://ishi-hara.jp/,,,https://tabelog.com/hokkaido/A0101/A010102/1044297/,1,1
114,15,裏小樽酒商たかの,鮨角打ち 裏・小樽酒商たかの札幌駅前店,ChIJAQCQ5J0pC18RNFRa53v1vGg,北海道札幌市中央区北1西3-3敷島北1条ビルB1F,43.062598,141.351962,011-272-0230,,,https://ja-jp.facebook.com/pages/category/Wine--Beer---Spirits-Store/%E9%AE%A8%E8%A7%92%E6%89%93%E3%81%A1-%E8%A3%8F%E5%B0%8F%E6%A8%BD%E9%85%92%E5%95%86%E3%81%9F%E3%81%8B%E3%81%AE%E6%9C%AD%E5%B9%8C%E9%A7%85%E5%89%8D%E5%BA%97-325525754238023/,https://tabelog.com/hokkaido/A0101/A010102/1050819/,1,0
115,15,純米酒専門YATA 札幌駅前店,,ChIJ8cdH3Z8pC18RsW7cT9rMxdU,北海道札幌市中央区北4西5アスティ45ビル1F,43.066216,141.347968,011-211-6882,https://junmaishu.net/sakebar/sapporoekimae/,,https://www.facebook.com/yatasty/,https://tabelog.com/hokkaido/A0101/A010101/1057420/,1,0
116,15,活食・隠れ酒蔵かけはし北2条店,,ChIJW1IJBXYpC18RcGjKcLNBDOc,北海道札幌市中央区北2西2マルホビルB1F,43.064465,141.353651,011-222-9984,http://www.kakehashi.in/,,,https://tabelog.com/hokkaido/A0101/A010101/1044762/,1,0
117,16,朱蔵,,ChIJUytUJ-EoC18RjXF7m96WdSA,北海道札幌市北区北24西4-4-20石原ビル1F,43.092051,141.343506,050-5571-7567,,,,https://tabelog.com/hokkaido/A0101/A010201/1048335/,1,0
118,16,串焼き か楽,,ChIJn9uckeEoC18RfdUZG0m_SO4,北海道札幌市北区北22西4-2-21,43.08849,141.343902,011-776-7984,http://www.ka-raku.com/,,,https://tabelog.com/hokkaido/A0101/A010201/1048397/,1,0
119,17,居酒屋 家風卯,,ChIJEfIJM3wpC18R1BgeF9vpWQI,北海道札幌市白石区菊水3-1-7-7,43.059062,141.371918,011-817-4820,,,,https://tabelog.com/hokkaido/A0101/A010301/1005751/,1,0
120,17,バル ハルヤ,,ChIJqYBVNLsrC18RAqQwGjFdkbM,北海道札幌市白石区菊水3-3-2-15,43.056411,141.375462,011ｰ867-0397,https://profile.ameba.jp/ameba/bar-haruya,,https://www.facebook.com/%E3%83%90%E3%83%AB-%E3%83%8F%E3%83%AB%E3%83%A4-bar-haruya-269222519806856/,https://tabelog.com/hokkaido/A0101/A010301/1036022/,1,0
121,17,串焼き処 串さん,串さん 札幌,ChIJeyRrENYrC18R2F0UBhKWXIM,北海道札幌市菊水3-3-2-7,43.056858,141.375232,011-822-6731,,,,https://tabelog.com/hokkaido/A0101/A010301/1027243/,1,0
122,18,おでん酒場Occhi,,ChIJUVcLbz8qC18RiIZ8dMKhOvg,北海道札幌市豊平区平岸2-8-2-6,43.034491,141.367646,050-7577-0617,,,https://www.facebook.com/hiragishioden,https://tabelog.com/hokkaido/A0101/A010303/1050677/,1,0
123,18,味処 高雄,,ChIJB96MIDsqC18RAFV8sbSdLvg,北海道札幌市豊平区平岸1-7-3-6,43.035283,141.365441,011-833-0063,,,,https://tabelog.com/hokkaido/A0101/A010303/1003760/,1,0
124,19,おでん こうぞう,,ChIJkfAD3hUoil8RGb6e1gMP6C8,宮城県仙台市青葉区一番町1丁目11−14ダイワビル,38.256613,140.874086,022-263-7719,,,,https://tabelog.com/miyagi/A0401/A040101/4016208/,1,0
125,19,酒趣,,ChIJ___zuT0oil8RJWzj5UjuQOY,宮城県仙台市青葉区一番町2丁目3-37,38.25904,140.873114,022-211-8868,,,,https://tabelog.com/miyagi/A0401/A040101/4016435/,1,0
126,19,貝と魚と炭びシェルまる,,ChIJW-6GNTwoil8Rm_LwikbLFJE,宮城県仙台市青葉区一番町2-5-32,38.259429,140.87205,022-796-9960,https://www.shellmaru.com/73957/,,https://b-m.facebook.com/shell.maru/,https://tabelog.com/miyagi/A0401/A040101/4018639/,1,0
127,19,食・酒・笑 にこらす,,ChIJty60Qkcoil8RUhQgTua3uW4,宮城県仙台市青葉区大手町7番20号,38.258482,140.861584,022-211-8226,http://nikoras20110123.da-te.jp/,,https://ja-jp.facebook.com/pages/category/Bar/%E9%A3%9F%E9%85%92%E7%AC%91-%E3%81%AB%E3%81%93%E3%82%89%E3%81%99-215325145266233/,https://tabelog.com/miyagi/A0401/A040101/4011238/,1,0
128,19,和醸良酒 ○たけ,,ChIJhZtALjkoil8R45ELJkyyhtU,宮城県仙台市青葉区大町2-4-1,38.259598,140.866181,022-266-5541,http://www.sake-marutake.com/,,,https://tabelog.com/miyagi/A0401/A040101/4008245/,1,0
129,19,にほんしゅ屋 nico シマウマ酒店,,ChIJBRLxC-tjj18RFvWUKn46uMY,宮城県仙台市青葉区一番町4-1-16,38.263482,140.872038,022-265-2188,http://www.s-faction.com/?shop=shimauma,,https://ja-jp.facebook.com/pages/category/Restaurant/%E3%81%AB%E3%81%BB%E3%82%93%E3%81%97%E3%82%85%E5%B1%8B-%E3%82%B7%E3%83%9E%E3%82%A6%E3%83%9E%E9%85%92%E5%BA%97-nico-787496974690649/,https://tabelog.com/miyagi/A0401/A040101/4016831/,1,0
130,19,肴処やおよろず,,ChIJk-aQ0iQoil8RwbYqdUhc1Go,宮城県仙台市青葉区一番町4丁目1-15,38.263348,140.872197,022-263-7667,https://construct-morment.com/yaoyorozu/,,,https://tabelog.com/miyagi/A0401/A040101/4011893/,1,0
131,19,酒炭肴 さゝ木,,ChIJmQUu4Dooil8RZ4dSy5cvZ-U,宮城県仙台市青葉区国分町2丁目1-13,38.263093,140.870072,022-398-8173,,,https://ja-jp.facebook.com/pages/category/Restaurant/%E9%85%92%E7%82%AD%E8%82%B4-%E3%81%95%E3%82%9D%E6%9C%A8-487827054758938/,https://tabelog.com/miyagi/A0401/A040101/4017956/,1,0
132,19,酒肆 番,,ChIJq6lMBSUoil8RgoAuGjK-nOk,宮城県仙台市青葉区本町2丁目15-16 UENOビル2F,38.264504,140.872966,022-266-0838,,,,https://tabelog.com/miyagi/A0401/A040101/4018692/,1,0
133,19,George,,ChIJq9ShIqEpil8RkdxCYgZGGKo,宮城県仙台市宮城野区榴岡4丁目4-1,38.258733,140.886882,022-299-5171,,,,https://tabelog.com/miyagi/A0401/A040102/4020266/,1,0
134,19,日本酒・鉄板料理 大石屋,,,宮城県仙台市宮城野区名掛丁206-19,38.262366,140.885801,022-290-8939,,,https://www.facebook.com/ooishiya.sendai/,https://tabelog.com/miyagi/A0401/A040102/4020322/,1,0
135,19,和酒bar 旅籠〜はたご〜,,,宮城県仙台市青葉区一番町4-10-11 FRK3F,38.265587,140.869739,022-797-4490,https://tsasakiflow.wixsite.com/hatagojapan,https://twitter.com/concierjapan,https://www.facebook.com/hatagojapan,https://tabelog.com/miyagi/A0401/A040101/4014568/,1,0
136,19,居酒屋ちょーちょ,,ChIJpY-mKTAoil8RFd0n5e1WmL0,宮城県仙台市青葉区国分町3丁目4-27,38.266117,140.867189,022-395-9150,https://cho-cho.net/,,,https://tabelog.com/miyagi/A0401/A040101/4014402/,1,0
137,19,酒とおばんざい わのわ,,ChIJbW8TKy4oil8RSZoyIPFKBOg,宮城県仙台市青葉区国分町3丁目4-21 第2旭ビル1F,38.266556,140.867097,022-398-3370,https://saketo-obannzai-wanowano-sendai.business.site/,,https://ja-jp.facebook.com/wanowasendai/,https://tabelog.com/miyagi/A0401/A040101/4019359/,1,0
138,19,トリとヤサイとサケ ともやん,,ChIJq6rGJisoil8R3p0ogsTPNJ4,宮城県仙台市青葉区木町通2-1-55,38.273122,140.868499,022-725-8458,http://www.hiyokko.co.jp/tomoyan/,,,https://tabelog.com/miyagi/A0401/A040101/4016293/,1,0
139,19,鳥心,,ChIJC-KHIyYoil8R3EySPNk9AeU,宮城県仙台市青葉区錦町1丁目2-18,38.26752,140.876554,022-222-6919,http://www.entatsu.co.jp/torishin/,,,https://tabelog.com/miyagi/A0401/A040101/4000953/,1,0
140,20,季よせ さゝま,,,兵庫県姫路市十二所前町81,34.830556,134.687224,,,,,https://tabelog.com/hyogo/A2805/A280501/28040146/,1,0
141,20,日本酒 暮六つ,,ChIJkWDSvxPgVDURV_YGDzqvXng,兵庫県姫路市塩町55,34.830955,134.687746,080-6432-0901,,,https://www.facebook.com/nihonshukuremutu/,https://tabelog.com/hyogo/A2805/A280501/28047547/,1,0
142,20,酒酔 楓香,,ChIJs7nnVhHgVDURGvDIrVVWaqM,兵庫県姫路市福中町16,34.832775,134.68694,079-282-8889,,,https://www.facebook.com/syusui.fuka,https://tabelog.com/hyogo/A2805/A280501/28044565/,1,0
143,20,まる雅,,ChIJu2ZZzBPgVDURvAYSekjLgKY,兵庫県姫路市塩町9,34.831011,134.688715,079-288-9500,,,,https://tabelog.com/hyogo/A2805/A280501/28050761/,1,0
144,20,播磨旬菜 菊屋,,ChIJN-j-rxPgVDURW5Y2kKez26M,兵庫県姫路市十二所前町45,34.830267,134.688304,079-226-2267,,,,https://tabelog.com/hyogo/A2805/A280501/28047319/,1,0
145,20,割烹 白瀬,,ChIJlaK26Q7gVDURUbPuQfRMRNs,兵庫県姫路市呉服町3,34.830497,134.694659,079-262-6767,,,https://www.facebook.com/kappo.shirase/,https://tabelog.com/hyogo/A2805/A280501/28047765/,1,0
146,20,夢番地,,ChIJq6pG5BHgVDUREWMWJeIrGx0,兵庫県姫路市白銀町71,34.831525,134.69084,079-282-7000,,,https://www.facebook.com/himeji.yumebanchi/,https://tabelog.com/hyogo/A2805/A280501/28050397/,1,0
147,20,鳥勝 駅南店,,,兵庫県姫路市南駅前町93,34.825101,134.690946,079-224-5753,,,https://www.facebook.com/%E9%B3%A5%E5%8B%9D-454378938003740,https://tabelog.com/hyogo/A2805/A280501/28008824/,1,0
148,20,じごろ時玄,,,兵庫県姫路市白銀町3,34.829761,134.690315,,,,https://www.facebook.com/%E3%81%98%E3%81%94%E3%82%8D%E6%99%82%E7%8E%84-%E7%82%AD%E7%84%BC%E9%B3%A5%E4%B8%B2%E6%8F%9A%E3%81%92%E5%B1%85%E9%85%92%E5%B1%8B-432134370459136,https://tabelog.com/hyogo/A2805/A280501/28048266/,1,0
149,20,はりかい 姫路城店,,ChIJ5fkA6wTgVDURaegNsQ1GyD4,兵庫県姫路市本町68,34.838383,134.698656,,,,https://www.facebook.com/harikaihimejijyou,https://tabelog.com/hyogo/A2805/A280501/28043244/,1,0
150,20,馳走ぜん,,ChIJERLPwRHgVDURV7_GBF_oUQI,兵庫県姫路市西二階町103,34.832197,134.689982,079-280-6378,,,,https://tabelog.com/hyogo/A2805/A280501/28048355/,1,0
151,20,富貴ずし グランフェスタ,,ChIJjS2hgxLgVDUR9BepDJL5i_U,兵庫県姫路市駅前町188-1,34.827378,134.691003,079-223-5038,,,https://www.facebook.com/fukizusi/,https://tabelog.com/hyogo/A2805/A280501/28004363/,1,0
152,20,雑魚場 あん西,,,兵庫県姫路市立町41,34.831694,134.690151,079-288-3690,,,,https://tabelog.com/hyogo/A2805/A280501/28039517/,1,0
153,21,神田新八,,ChIJ793f9gGMGGARIfeqJ2ixVfI,東京都千代田区鍛冶町2-9-1,35.692758,139.772071,03-3254-9729,,,,https://tabelog.com/tokyo/A1310/A131002/13000375/,1,0
154,21,神田福33,,ChIJWx3oNQCMGGARoIppPBrZJmg,東京都千代田区鍛冶町1-6-7神田バル横丁2F,35.690256,139.771563,03-5298-2933,,,https://ja-jp.facebook.com/pages/category/Personal-Website/%E7%A6%8F33-%E3%81%B5%E3%81%8F%E3%81%BF%E3%81%BF-1532358263720275/,https://tabelog.com/tokyo/A1310/A131002/13177769/,1,0
155,21,KURARA神田,,ChIJL5__-gCMGGARt1f2ER64QY8,東京都千代田区鍛冶町1-1-6,35.689478,139.770271,03-5207-9366,http://kurara-sake.com/,,https://www.facebook.com/KURARA.KANDA.SAKE/,https://tabelog.com/tokyo/A1310/A131002/13233563/,1,0
156,21,めろう屋DEN,,ChIJU0QXLQKMGGARa-8CJC01Axo,東京都千代田区内神田3-21-5村井ビル1F,35.692781,139.770416,03-3526-2736,http://mellowya-den.com/,,,https://tabelog.com/tokyo/A1310/A131002/13170400/,1,0
157,21,保夜萬歩参,,ChIJIRdRdAGMGGARI-USFIk29wI,,,,,,,,https://tabelog.com/tokyo/A1310/A131002/13223173/,1,0
158,22,青二才,青二才 阿佐ヶ谷,ChIJ70UfMRCMGGAR7JeHGmd8b4E,,,,,,,,,1,0
159,22,阿佐ヶ谷つむぎや,,ChIJ36AY83fyGGARshAzEZSKOA0,東京都杉並区阿佐谷北1-13-10,35.707523,139.639654,03-5356-8719,,https://twitter.com/tumugiya121,https://ja-jp.facebook.com/tumugiyaasagaya/,https://tabelog.com/tokyo/A1319/A131905/13204679/,1,0
160,22,打ち薫る亭,,ChIJv3eWINjzGGARRB0a4FoAsws,東京都杉並区阿佐谷北1-26-7,35.706764,139.635932,03-6265-5743,,,,https://tabelog.com/tokyo/A1319/A131905/13223195/,1,0
161,22,Gift食堂,,ChIJAQAPFnHyGGARufnlF0D_wCk,東京都杉並区阿佐谷南1-34-12,35.701576,139.636618,03-5913-7781,https://www.giftsyokudou.com/,,https://ja-jp.facebook.com/giftshokudouasagaya,https://tabelog.com/tokyo/A1319/A131905/13193823/,1,0
162,22,酒菜や まつ,,ChIJ7ZvgQ3fyGGAR_nhnXppRb70,東京都杉並区阿佐谷南2-21-14,35.704734,139.639165,03-6315-1611,,https://twitter.com/taigalin,,https://tabelog.com/tokyo/A1319/A131905/13168535/,1,0
163,22,酒ごはん屋 あかね雲,,ChIJq6pxEXbyGGARRPUWnSC7Uho,東京都杉並区阿佐谷北2-13-16マスキビル201,35.706214,139.635841,03-4285-6558,,https://twitter.com/vc_akanegumo,,https://tabelog.com/tokyo/A1319/A131905/13191349/,1,0
164,22,酒ノみつや,,ChIJIbkys3HyGGARqtrScNp5VPM,東京都杉並区阿佐谷南1-13-17,35.700107,139.637555,03-3314-6151,,https://twitter.com/saketoyou0328,,https://tabelog.com/tokyo/A1319/A131905/13152178/,1,0
165,22,Sugar Sake&Coffee,,ChIJO8VOJnTyGGARDo-mHkC7q-s,東京都杉並区阿佐谷南3-34-9,35.703681,139.634821,03-6279-9451,,,https://www.facebook.com/sugarsakecoffee/,https://tabelog.com/tokyo/A1319/A131905/13197037/,1,0
166,22,とりや 鈴なり,,ChIJ3yW55oLtGGARhAOSBb4bk3s,東京都杉並区阿佐谷北1-27-5,35.707378,139.635377,03-6338-8582,,https://twitter.com/toriyasuzunari,https://ja-jp.facebook.com/%E3%81%A8%E3%82%8A%E3%82%84%E9%88%B4%E3%81%AA%E3%82%8A-226943561223929/,https://tabelog.com/tokyo/A1319/A131905/13222240/,1,0
167,22,やきとり空間 風緑,,ChIJq6pDg4ntGGAROtqGBEbAk-Y,東京都杉並区阿佐谷北1-37-6,35.708947,139.635579,03-3339-9488,,,https://ja-jp.facebook.com/KAZAMIDORI2016.8.9/,https://tabelog.com/tokyo/A1319/A131905/13199072/,1,0
168,22,和酒BAR阿佐ヶ谷じゃんぐる,,ChIJKb4DY4ntGGARF78EwfRvr5A,東京都杉並区阿佐谷北1-44-14,35.709764,139.635182,03-5336-8083,,https://twitter.com/asagayajungle,https://ja-jp.facebook.com/pages/category/Bar---Grill/%E5%92%8C%E9%85%92BAR-%E9%98%BF%E4%BD%90%E3%83%B6%E8%B0%B7%E3%81%98%E3%82%83%E3%82%93%E3%81%90%E3%82%8B-652733334786842/,https://tabelog.com/tokyo/A1319/A131905/13169181/,1,0
169,22,Under the tree,,ChIJrXgnyNirlhQR4D2fr6FPTVk,東京都杉並区阿佐谷北2-2-7,35.705037,139.63468,03-5356-6155,,,,,1,0
170,23,SAKEstory,,ChIJo-5br-SKGGARrtvCyR_p2js,東京都品川区西五反田2-17-8,35.626303,139.721164,03-6431-9198,https://sake-story.com/,https://twitter.com/sakestory1,https://www.facebook.com/sakestory/,https://tabelog.com/tokyo/A1316/A131603/13212028/,1,0
171,23,だいぜん,,ChIJSboQ7PuKGGARE38q01uD-yE,東京都品川区東五反田1-10-7,35.627726,139.725883,03-3473-8739,,,,https://tabelog.com/tokyo/A1316/A131603/13014508/,1,0
172,23,肉バルミート酒場たか,,ChIJO_FneT-LGGARJ9-K2LlrUQY,東京都品川区東五反田1-16-4,35.626734,139.725386,03-6450-2718,,,https://www.facebook.com/happycamper.tokyo/,https://tabelog.com/tokyo/A1316/A131603/13221932/,1,0
173,23,ほじゃひ,,ChIJ__9bo_uKGGARmgRz_3iZBLQ,東京都品川区東五反田1-12-9,35.626712,139.724913,03-3445-8223,,https://twitter.com/hojahigotanda?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://www.facebook.com/okonomihojahi/,https://tabelog.com/tokyo/A1316/A131603/13177295/,1,0
174,23,和酒バールAGI,,ChIJ0WZAz_qKGGARkPXijDwJWqg,東京都品川区西五反田1-25-1,35.62402,139.722339,03-6417-9180,http://www.washubar-agi.tokyo/,https://twitter.com/agi0422,https://www.facebook.com/sakebaragi/,https://tabelog.com/tokyo/A1316/A131603/13125670/,1,0
175,24,神楽坂ぼっちりや,,ChIJq4NM7FqMGGAR1-uJdakx-kY,東京都新宿区神楽坂6-8-12,35.702998,139.73779,,,https://twitter.com/botchiriya,https://ja-jp.facebook.com/botchiriya/,https://tabelog.com/tokyo/A1309/A130905/13200061/,1,0
176,24,旬菜料理山灯,,ChIJY-Q_gO2MGGARFoAVT9KGneg,東京都新宿区舟町3-6,35.688897,139.721692,03-3354-1550,https://yamabikojp.jimdo.com/,,,https://tabelog.com/tokyo/A1309/A130903/13135917/,1,0
177,24,坂下良酒倉庫,,ChIJd_2OSluMGGARs7soX1DIIt4,東京都新宿区神楽坂1-11,35.700465,139.742123,03-6265-0265,,,https://ja-jp.facebook.com/sakashitaryoshu/,https://tabelog.com/tokyo/A1309/A130905/13201340/,1,0
178,24,蕎麦しおさい,,ChIJ94lz2FiMGGAR1szVHFvdtok,東京都新宿区払方町15-4,35.696913,139.734566,03-5579-8199,,,https://ja-jp.facebook.com/pages/category/Soba-Restaurant/%E8%95%8E%E9%BA%A6%E3%81%97%E3%81%8A%E3%81%95%E3%81%84-679932212060007/,https://tabelog.com/tokyo/A1309/A130905/13164773/,1,0
179,24,日本酒スタンド酛,,ChIJ1XZr7NuMGGARr5NqLz2vlZM,東京都新宿区新宿5-17-11,35.692882,139.70556,03-6457-3288,https://ameblo.jp/shinjuku-moto/,https://twitter.com/shinjukumoto,,https://tabelog.com/tokyo/A1304/A130401/13111891/,1,0
180,24,焼鳥はちまん,,ChIJEUNJfxmNGGARLm1bbcBEL7Q,東京都新宿区西早稲田3-1-1,35.709597,139.716378,03-3203-2880,,,https://www.facebook.com/%E7%84%BC%E9%B3%A5%E3%81%AF%E3%81%A1%E3%81%BE%E3%82%93-137414812970527/,https://tabelog.com/tokyo/A1305/A130504/13000055/,1,0
181,27,遊酒 ほんじょう,,,愛知県名古屋市東区豊前町2-72,35.176806,136.935928,,,,,,1,0
182,27,米家(まいほーむ),,ChIJoWT28_FwA2ARC467lPyXESQ,愛知県名古屋市千種区内山3-1-15,35.172198,136.932915,,,,,,1,0
183,27,安西コーブンドー,,ChIJG9Hk9FVxA2ARtzHTnSl_3iw,愛知県名古屋市千種区今池1-9-3,35.168738,136.935951,,,,,,1,0
184,27,お燗とvinめし くいぜ,,ChIJVVUl9-hwA2AR575Dms2rw44,愛知県名古屋市東区葵2-11-22,35.171315,136.924899,,,,,,1,0
185,27,豆家のりのり,,ChIJq3QfD-lwA2ARbf9J5QnmMsg,愛知県名古屋市中区中区葵2-13-24,35.169982,136.924763,,,,,,1,0
186,27,ぽろホームメイドキッチン新栄店,,ChIJ808LQMNwA2ARk4965R5JnTs,愛知県名古屋市中区新栄1-6,35.168965,136.918844,,,,,,1,0
187,27,だいどころAuntie,,,愛知県名古屋市中区東桜2-18-30,35.170195,136.918005,,,,,,1,0
188,27,肴糀醸やしろ,,ChIJ8cA3QMNwA2ARjeRqpdcznTA,愛知県名古屋市中区中区新栄1-6-27,35.168993,136.918486,,,,,,1,0
189,26,StanDining やまびこ,,ChIJp_d-76NxA2AREAl0vDUwzQU,愛知県名古屋市中区栄3-8-102,35.167317,136.904987,,,,,,1,0
190,26,桜びより,,ChIJ20xpFdNwA2ARhN5wuW_4iUA,愛知県名古屋市中区栄3-9-17,35.166823,136.904537,,,,,,1,0
191,26,住吉町 もくらん,,ChIJySxn5tVwA2ARYyyOWJlqV98,愛知県名古屋市中区栄3-9-22,35.166995,136.904104,,,,,,1,0
192,26,炭火焼鳥とうまい酒 立葵,,,愛知県名古屋市中区栄2-7-5,35.167217,136.90074,,,,,,1,0
193,26,日本酒専門店 ゆとり,,ChIJ6epED9VwA2ARDlBbd-jKTpU,愛知県名古屋市中区錦3-13-5,35.17143,136.904901,,,,,,1,0
194,25,みち藤,,ChIJfdSCEitxA2ARQ-uBRvqCY6A,愛知県名古屋市中区丸の内3-8-18,35.176196,136.904648,,,,,,1,0
195,25,旨酒楽食まるく,,ChIJoyBXPNR2A2ARXoTszxiJ1Dk,愛知県名古屋市中区丸の内2-18-22,35.173541,136.89876,,,,,,1,0
196,25,串カツとどて煮 然,,,愛知県名古屋市中区丸の内1-8-8,35.17611,136.896274,,,,,,1,0
197,25,ぽろ ホームメイドキッチン 円頓寺店,,ChIJIaI3MMV2A2ARSHnYgDAClIw,愛知県名古屋市西区那古野1-6-18,35.176523,136.891394,,,,,,1,0
198,25,路麺えんそば 円頓寺商店街店,,ChIJNfltytp2A2ARcaS5_lvaeGQ,愛知県名古屋市西区那古野1-21-21,35.176096,136.891885,,,,,,1,0
199,25,鈴音,,ChIJ8QA16Np2A2ARSeBSw46FUWU,愛知県名古屋市西区那古野1-1-23,35.176729,136.893174,,,,,,1,0
200,25,鴨料理 風月,,,愛知県名古屋市西区那古野1-30-8,35.174243,136.89183,,,,,,1,0
201,25,むぎコメぶどう ヤシオリ,,,愛知県名古屋市中村区名駅4-22-8,35.168977,136.889002,,,,,,1,0
202,25,醸しメシかもし酒 糀や,,ChIJwX9asN52A2ARaCjGcoPzCQs,愛知県名古屋市中村区名駅4-13-3,35.169294,136.887847,,,,,,1,0
203,25,ぽろ ホームメイドキッチン 柳橋店,,ChIJCU5RsN52A2ARD_V6TlbwkUI,愛知県名古屋市中村区名駅4-13-13,35.16943,136.887464,,,,,,1,0
204,28,醸造酒場アジート大名店,,,福岡県福岡市中央区大名2-1-30,33.588363,130.393769,050-3726-3020,,,,,1,0
205,28,一風堂西通りスタンド,,,福岡県福岡市中央区大名1-12-61,33.588538,130.396316,092-707-3202,,,,,1,0
206,28,串鉄板 天一,,,福岡県福岡市中央区大名1-3-30,33.586416,130.393327,092-761-3351,,,,,1,0
207,28,三九酒場 けごむす,,ChIJ08N8iICRQTURv3uLhRJNfno,福岡県福岡市中央区警固2-15-1,33.584441,130.39116,092-406-7855,,,,,1,0
208,29,かんすけ薬院店,,ChIJhbHWToORQTURIHpRRPqDQeQ,福岡県福岡市中央区薬院1-5-25,33.582239,130.400224,092-751-2868,,,,,1,0
209,29,パーラー三芳,,ChIJBUW0yYSRQTURFt3M5JO0lzA,福岡県福岡市中央区今泉1-3,33.584488,130.400001,,,,,,1,0
210,29,博多空気椅子酒場赤星,,ChIJuyvWHO6RQTURvze_miDlCig,福岡県福岡市中央区渡辺通4-1-20,33.584708,130.402354,,,,,,1,0
211,29,膾炙,,ChIJban1WZmRQTURz4zyrRn4Dpo,福岡県福岡市中央区高砂1-5-2,33.581455,130.406101,,,,,,1,0
212,29,木乃芽,,ChIJVVXh95uRQTUReiVIeqrZl98,福岡県福岡市中央区高砂1-22-9,33.581253,130.405151,,,,,,1,0
213,29,あかりや,,ChIJ_TgMSbCRQTURV4WDizijdMU,福岡県福岡市中央区白金1-9-18,33.57832,130.405787,,,,,,1,0
